exercise_id,canonical_name,exercise_family,variant_of,exercise_class,training_category_id,body_region,primary_muscle_group,movement_pattern_id,movement_plane,mechanic,force,laterality,position,tracking_mode_id,difficulty,skill_demand_1_5,stability_demand_1_5,fatigue_cost_1_5,loading_potential_1_5,hypertrophy_suitability_1_5,strength_suitability_1_5,power_suitability_1_5,endurance_suitability_1_5,cardio_suitability_1_5,beginner_allowed,ai_selection_allowed,ai_substitution_allowed,advanced_only,safety_flag,medical_review_required,verification_status,confidence_score,source_ids,notes
DUMBBELL_STEP_UP,Dumbbell Step-Up,Step-Up,STEP_UP,Resistance,RESISTANCE,Lower Body,Quadriceps,STEP,Sagittal,Compound,Push,Unilateral,Standing,WEIGHT_REPS,Intermediate,3,3,4,4,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LATERAL_STEP_UP,Lateral Step-Up,Step-Up,STEP_UP,Resistance,RESISTANCE,Lower Body,Glutes,STEP,Sagittal,Compound,Push,Unilateral,Standing,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LEG_EXTENSION,Leg Extension,Leg Extension,,Resistance,RESISTANCE,Lower Body,Quadriceps,KNEE_EXTENSION,Sagittal,Isolation,Push,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_LEG_EXTENSION,Single-Leg Extension,Leg Extension,LEG_EXTENSION,Resistance,RESISTANCE,Lower Body,Quadriceps,KNEE_EXTENSION,Sagittal,Isolation,Push,Unilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SISSY_SQUAT,Sissy Squat,Sissy Squat,,Resistance,RESISTANCE,Lower Body,Quadriceps,KNEE_EXTENSION,Sagittal,Compound,Push,Bilateral,Standing,BODYWEIGHT_REPS,Advanced,5,3,4,2,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
NORDIC_HAMSTRING_CURL,Nordic Hamstring Curl,Hamstring Curl,HAMSTRING_CURL,Resistance,RESISTANCE,Lower Body,Hamstrings,KNEE_FLEXION,Sagittal,Compound,Pull,Bilateral,Kneeling,BODYWEIGHT_REPS,Advanced,5,3,4,2,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SEATED_LEG_CURL,Seated Leg Curl,Hamstring Curl,HAMSTRING_CURL,Resistance,RESISTANCE,Lower Body,Hamstrings,KNEE_FLEXION,Sagittal,Isolation,Pull,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LYING_LEG_CURL,Lying Leg Curl,Hamstring Curl,HAMSTRING_CURL,Resistance,RESISTANCE,Lower Body,Hamstrings,KNEE_FLEXION,Sagittal,Isolation,Pull,Bilateral,Prone,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
STANDING_SINGLE_LEG_CURL,Standing Single-Leg Curl,Hamstring Curl,HAMSTRING_CURL,Resistance,RESISTANCE,Lower Body,Hamstrings,KNEE_FLEXION,Sagittal,Isolation,Pull,Unilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
STABILITY_BALL_LEG_CURL,Stability-Ball Leg Curl,Hamstring Curl,HAMSTRING_CURL,Resistance,RESISTANCE,Lower Body,Hamstrings,KNEE_FLEXION,Sagittal,Compound,Pull,Bilateral,Supine,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SLIDING_LEG_CURL,Sliding Leg Curl,Hamstring Curl,HAMSTRING_CURL,Resistance,RESISTANCE,Lower Body,Hamstrings,KNEE_FLEXION,Sagittal,Compound,Pull,Bilateral,Supine,BODYWEIGHT_REPS,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BARBELL_HIP_THRUST,Barbell Hip Thrust,Hip Thrust,HIP_THRUST,Resistance,RESISTANCE,Lower Body,Glutes,HIP_EXTENSION,Sagittal,Compound,Mixed,Bilateral,Seated,WEIGHT_REPS,Intermediate,3,3,4,5,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_HIP_THRUST,Dumbbell Hip Thrust,Hip Thrust,HIP_THRUST,Resistance,RESISTANCE,Lower Body,Glutes,HIP_EXTENSION,Sagittal,Compound,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,3,4,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MACHINE_HIP_THRUST,Machine Hip Thrust,Hip Thrust,HIP_THRUST,Resistance,RESISTANCE,Lower Body,Glutes,HIP_EXTENSION,Sagittal,Compound,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,2,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_LEG_HIP_THRUST,Single-Leg Hip Thrust,Hip Thrust,HIP_THRUST,Resistance,RESISTANCE,Lower Body,Glutes,HIP_EXTENSION,Sagittal,Compound,Mixed,Unilateral,Seated,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
GLUTE_BRIDGE,Glute Bridge,Glute Bridge,,Resistance,RESISTANCE,Lower Body,Glutes,HIP_EXTENSION,Sagittal,Compound,Mixed,Bilateral,Supine,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_LEG_GLUTE_BRIDGE,Single-Leg Glute Bridge,Glute Bridge,GLUTE_BRIDGE,Resistance,RESISTANCE,Lower Body,Glutes,HIP_EXTENSION,Sagittal,Compound,Mixed,Unilateral,Supine,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CABLE_PULL_THROUGH,Cable Pull-Through,Hip Hinge,HIP_HINGE,Resistance,RESISTANCE,Lower Body,Glutes,HIP_HINGE,Sagittal,Compound,Pull,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,5,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
KETTLEBELL_SWING,Kettlebell Swing,Kettlebell Swing,,Power,POWER,Lower Body,Glutes,HIP_HINGE,Sagittal,Compound,Pull,Bilateral,Standing,WEIGHT_REPS,Intermediate,3,3,5,4,3,4,5,2,1,0,1,1,0,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CABLE_HIP_ABDUCTION,Cable Hip Abduction,Hip Abduction,HIP_ABDUCTION,Resistance,RESISTANCE,Lower Body,Abductors,HIP_ABDUCTION,Frontal,Isolation,Mixed,Unilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MACHINE_HIP_ABDUCTION,Machine Hip Abduction,Hip Abduction,HIP_ABDUCTION,Resistance,RESISTANCE,Lower Body,Abductors,HIP_ABDUCTION,Frontal,Isolation,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BAND_LATERAL_WALK,Band Lateral Walk,Band Walk,BAND_WALK,Resistance,RESISTANCE,Lower Body,Abductors,HIP_ABDUCTION,Frontal,Compound,Mixed,Bilateral,Standing,REPS_ONLY,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MONSTER_WALK,Monster Walk,Band Walk,BAND_WALK,Resistance,RESISTANCE,Lower Body,Abductors,HIP_ABDUCTION,Frontal,Compound,Mixed,Bilateral,Standing,REPS_ONLY,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CABLE_HIP_ADDUCTION,Cable Hip Adduction,Hip Adduction,HIP_ADDUCTION,Resistance,RESISTANCE,Lower Body,Adductors,HIP_ADDUCTION,Frontal,Isolation,Mixed,Unilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MACHINE_HIP_ADDUCTION,Machine Hip Adduction,Hip Adduction,HIP_ADDUCTION,Resistance,RESISTANCE,Lower Body,Adductors,HIP_ADDUCTION,Frontal,Isolation,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
STANDING_CALF_RAISE,Standing Calf Raise,Calf Raise,CALF_RAISE,Resistance,RESISTANCE,Lower Body,Calves,PLANTAR_FLEXION,Sagittal,Isolation,Push,Bilateral,Standing,BODYWEIGHT_REPS,Beginner,1,3,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_STANDING_CALF_RAISE,Dumbbell Standing Calf Raise,Calf Raise,CALF_RAISE,Resistance,RESISTANCE,Lower Body,Calves,PLANTAR_FLEXION,Sagittal,Isolation,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MACHINE_STANDING_CALF_RAISE,Machine Standing Calf Raise,Calf Raise,CALF_RAISE,Resistance,RESISTANCE,Lower Body,Calves,PLANTAR_FLEXION,Sagittal,Isolation,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SEATED_CALF_RAISE,Seated Calf Raise,Calf Raise,CALF_RAISE,Resistance,RESISTANCE,Lower Body,Calves,PLANTAR_FLEXION,Sagittal,Isolation,Push,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_LEG_CALF_RAISE,Single-Leg Calf Raise,Calf Raise,CALF_RAISE,Resistance,RESISTANCE,Lower Body,Calves,PLANTAR_FLEXION,Sagittal,Isolation,Push,Unilateral,Standing,BODYWEIGHT_REPS,Beginner,1,3,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LEG_PRESS_CALF_RAISE,Leg-Press Calf Raise,Calf Raise,CALF_RAISE,Resistance,RESISTANCE,Lower Body,Calves,PLANTAR_FLEXION,Sagittal,Isolation,Push,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,5,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
TIBIALIS_RAISE,Tibialis Raise,Tibialis Raise,,Resistance,RESISTANCE,Lower Body,Calves,DORSIFLEXION,Sagittal,Isolation,Mixed,Bilateral,Standing,BODYWEIGHT_REPS,Beginner,1,3,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CRUNCH,Crunch,Crunch,,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Isolation,Mixed,Bilateral,Supine,BODYWEIGHT_REPS,Beginner,1,3,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CABLE_CRUNCH,Cable Crunch,Crunch,CRUNCH,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Isolation,Mixed,Bilateral,Kneeling,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MACHINE_CRUNCH,Machine Crunch,Crunch,CRUNCH,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Isolation,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
REVERSE_CRUNCH,Reverse Crunch,Reverse Crunch,,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Compound,Mixed,Bilateral,Supine,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
HANGING_KNEE_RAISE,Hanging Knee Raise,Hanging Leg Raise,HANGING_LEG_RAISE,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Compound,Mixed,Bilateral,Hanging,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
HANGING_LEG_RAISE,Hanging Leg Raise,Hanging Leg Raise,,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Compound,Mixed,Bilateral,Hanging,REPS_ONLY,Advanced,5,3,4,2,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CAPTAIN_S_CHAIR_KNEE_RAISE,Captain's Chair Knee Raise,Hanging Leg Raise,HANGING_LEG_RAISE,Core,CORE,Trunk,Core,SPINAL_FLEXION,Sagittal,Compound,Mixed,Bilateral,Supported,REPS_ONLY,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
AB_WHEEL_ROLLOUT,Ab Wheel Rollout,Rollout,ROLLOUT,Core,CORE,Trunk,Core,ANTI_EXTENSION,Sagittal,Compound,Mixed,Bilateral,Kneeling,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BARBELL_ROLLOUT,Barbell Rollout,Rollout,ROLLOUT,Core,CORE,Trunk,Core,ANTI_EXTENSION,Sagittal,Compound,Mixed,Bilateral,Kneeling,WEIGHT_REPS,Advanced,5,3,4,5,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
PLANK,Plank,Plank,,Core,CORE,Trunk,Core,ANTI_EXTENSION,Sagittal,Isometric,Static,Bilateral,Prone,BODYWEIGHT_REPS,Beginner,1,3,2,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LONG_LEVER_PLANK,Long-Lever Plank,Plank,PLANK,Core,CORE,Trunk,Core,ANTI_EXTENSION,Sagittal,Isometric,Static,Bilateral,Prone,BODYWEIGHT_REPS,Intermediate,3,3,2,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
RKC_PLANK,RKC Plank,Plank,PLANK,Core,CORE,Trunk,Core,ANTI_EXTENSION,Sagittal,Isometric,Static,Bilateral,Prone,BODYWEIGHT_REPS,Intermediate,3,3,2,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SIDE_PLANK,Side Plank,Side Plank,,Core,CORE,Trunk,Core,ANTI_LATERAL_FLEXION,Sagittal,Isometric,Static,Unilateral,Side-Lying,BODYWEIGHT_REPS,Beginner,1,3,2,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
WEIGHTED_SIDE_PLANK,Weighted Side Plank,Side Plank,SIDE_PLANK,Core,CORE,Trunk,Core,ANTI_LATERAL_FLEXION,Sagittal,Isometric,Static,Unilateral,Side-Lying,WEIGHT_REPS,Intermediate,3,1,2,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
PALLOF_PRESS,Pallof Press,Pallof Press,,Core,CORE,Trunk,Core,ANTI_ROTATION,Sagittal,Isometric,Static,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
HALF_KNEELING_PALLOF_PRESS,Half-Kneeling Pallof Press,Pallof Press,PALLOF_PRESS,Core,CORE,Trunk,Core,ANTI_ROTATION,Sagittal,Isometric,Static,Bilateral,Half-Kneeling,WEIGHT_REPS,Beginner,1,1,2,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DEAD_BUG,Dead Bug,Dead Bug,,Core,CORE,Trunk,Core,ANTI_EXTENSION,Sagittal,Compound,Mixed,Alternating,Supine,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BIRD_DOG,Bird Dog,Bird Dog,,Core,CORE,Trunk,Core,ANTI_ROTATION,Sagittal,Compound,Mixed,Alternating,Quadruped,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
MOUNTAIN_CLIMBER,Mountain Climber,Mountain Climber,,Conditioning,CONDITIONING,Trunk,Core,SPINAL_FLEXION,Sagittal,Compound,Mixed,Alternating,Prone,BODYWEIGHT_REPS,Beginner,1,3,4,2,2,2,3,4,4,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BICYCLE_CRUNCH,Bicycle Crunch,Crunch,CRUNCH,Core,CORE,Trunk,Core,TRUNK_ROTATION,Transverse,Compound,Mixed,Alternating,Supine,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
RUSSIAN_TWIST,Russian Twist,Rotation,ROTATION,Core,CORE,Trunk,Core,TRUNK_ROTATION,Transverse,Compound,Mixed,Alternating,Seated,WEIGHT_REPS,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
